_key,skill_id,skill_quality,skill_quality_view,hit_range,prepare,probability_init,probability_max,main_detail,season,skill_type,show_skill_type,counselor,side_only,special,name,description,target_description,skill_mark_type,flag,skill_quality_level,tag,brief_description,main_effect_id,main_effect_name,main_buff_type
200070,200070,6,59,4,0,120,120,20007013,0,3,0,0,0,0,巾帼战阵,使自身造成的攻击伤害提高#effect_02#%，且对敌军群体发动主动战法攻击（伤害率#effect_13#%），但无法进行普通攻击,0,"1,","11,51",S,,使自身造成的攻击伤害提高，且对敌军群体造成一次攻击伤害，使自身无法进行普通攻击,301,攻击伤害,0
200071,200071,5,49,2,0,30,30,20007101,0,3,0,0,0,0,默守贤义,使我军群体以无法恢复兵力为代价，受到攻击或策略攻击时的伤害降低#effect_02#%（受谋略属性影响），持续#available_round_02#,0,"4,",,C,,使我军群体无法恢复兵力，使其受到的所有伤害降低,207,不可回复兵力,0
200072,200072,6,59,4,0,40,40,20007201,0,3,0,0,0,0,列营守险,使我军全体攻击、防御、速度、谋略属性提高#effect_01#（受谋略属性影响），持续#available_round_01#，同时友军全体受到下#subsk_210072_available_hit_01#伤害时有#subsk_210072_prob_param_01#几率进入规避状态，免疫该次伤害。若自身士气高昂时，规避状态的目标变为我军全体$$$使我军全体攻击、防御、速度、谋略属性提高#effect_01#（受谋略属性影响），持续#available_round_01#，同时^我军全体^受到下#available_hit_05#伤害时有#prob_param_05#几率进入规避状态，免疫该次伤害,0,"4,",,A,,使我军全体全属性提高；同时使友军全体受到下3次伤害时，进入规避状态。若自身士气高昂时，规避目标变为我军全体$$$使我军全体全属性提高；同时使^我军全体^受到下3次伤害时，进入规避状态,101,攻击属性提高,0
200073,200073,5,49,3,0,100,100,20007301,0,2,0,0,0,0,六宫无怨,战斗开始后前#available_round_01#，使我军群体受到攻击和策略攻击时的伤害降低#effect_01#%（受谋略属性影响），并使自身及友军单体在首回合进入洞察状态，免疫混乱、犹豫、怯战、暴走和挑衅效果,0,"4,",,B,,前3回合，使我军群体受到的伤害降低，并使自身及友军单体在首回合进入洞察状态,522,受到攻击伤害降低,0
200074,200074,5,49,4,0,100,100,20007401,0,2,0,0,0,0,素衣伶姬,战斗开始后前#available_round_01#，使敌军群体进行策略攻击时的伤害降低#effect_01#%（受谋略属性影响），此效果结束后的#available_round_02#内有#prob_param_02#的几率陷入混乱状态,0,"4,",,A,,前3回合，使敌军群体造成的策略攻击伤害降低，此效果结束后的1回合内使其陷入混乱状态,534,策略攻击伤害降低,0
200075,200075,5,49,4,0,35,35,20007501,0,3,0,0,0,0,决绝,使敌军单体陷入犹豫状态，无法发动主动战法，并使其受到策略攻击时的伤害提高#effect_01#%（受谋略属性影响），持续#available_round_01#,0,"4,",31,C,,使敌军单体陷入犹豫状态，并使其受到的策略攻击伤害提升,523,受到策略攻击伤害提高,0
200076,200076,5,49,5,0,35,35,20007601,0,3,0,0,0,0,鬼谋,使敌军单体陷入围困状态，并使其每回合有#prob_param_02#的几率随机陷入混乱、暴走、怯战、犹豫等状态中，持续#available_round_01#，每个效果独立判定,0,"4,",31,A,,使敌军单体无法恢复兵力，并使其每回合随机陷入混乱、暴走、怯战、犹豫状态中，每个效果单独判定,207,不可回复兵力,0
200077,200077,5,49,1,0,100,100,20007701,0,2,0,0,0,0,拔箭啖睛,战斗中，每当自身受到攻击伤害后，将使攻击、防御属性提高#effect_01#，此效果最多叠加15次,0,"4,",,B,,每当自身受到攻击伤害后，使自身攻击属性、防御属性提升，最多可叠加15次,101,攻击属性提高,0
200078,200078,5,49,3,0,25,25,20007801,0,3,0,0,0,0,猛虎啸,对敌军单体发动一次攻击（伤害率#effect_01#%），并使其攻击属性、防御属性、谋略属性、速度属性全部降低#effect_02#，持续#available_round_02#,0,"3,4","11,51",C,,对敌军单体造成一次攻击伤害，并使其全属性降低,301,攻击伤害,0
200079,200079,5,49,3,0,30,30,20007901,0,3,0,0,0,0,奋不顾身,援护友军单体，为其抵挡普通攻击，并使自身进入休整状态，每回合恢复一定兵力（恢复率#effect_12#%），持续@3回合@,0,"4,",41,C,,援护友军单体，并使自身进入休整状态,504,援护,0
200080,200080,6,59,5,0,45,45,20008001,0,3,0,0,0,0,破凰,立即引发敌军全体由破凰带来的剩余妖术效果，同时对敌军单体发动一次策略攻击（伤害率#effect_12#%，受谋略属性影响），并使其每受到伤害时，额外引发一次妖术伤害（伤害率#effect_13#%，受谋略属性影响），最多生效#available_hit_13#，持续#available_round_13#$$$立即引发敌军全体由破凰带来的剩余妖术效果，同时对敌军^兵力最低^的单体发动一次策略攻击（伤害率#effect_22#%，受谋略属性影响），并使其每受到伤害时，额外引发一次妖术伤害（伤害率#effect_23#%，受谋略属性影响），最多生效#available_hit_23#，持续#available_round_23#,敌军单体,"2,","21,51",A,,立即引发敌军全体由破凰带来的妖术效果，对敌军造成一次策略攻击伤害，并使其受到伤害时，引发一次妖术伤害，最多生效3次,151,触发效果,0
200081,200081,6,59,3,0,35,35,20008101,0,3,0,0,0,0,以逸待劳,恢复自身一定兵力（恢复率#effect_01#%），并对敌军群体发动一次攻击（伤害率#effect_12#%）,敌军群体（有效距离内2个目标）,"1,","11,41,51",B,,恢复自身一定兵力，并对敌军群体造成一次攻击伤害,401,急救,0
200082,200082,5,49,1,0,100,100,20008201,0,1,0,0,0,0,死战明志,战斗中使自身处于洞察状态，免疫混乱、犹豫、怯战、暴走和挑衅效果，防御属性提高#effect_01#,0,"4,",,C,,使自身进入洞察状态，使自身防御属性提升,102,防御属性提高,0
200083,200083,5,49,3,0,25,36,20008301,0,3,0,0,0,0,八门金锁,使敌军群体陷入怯战状态，无法进行普通攻击，持续#available_round_01#,0,"4,",31,A,,使敌军群体陷入怯战状态,552,怯战,0
200084,200084,5,49,1,0,100,100,20008401,0,1,0,0,0,0,战伤无畏,使自身受到普通攻击时能进行反击（伤害率#effect_01#%），并在受到攻击时有#prob_param_02#的几率使本次伤害降低#effect_02#%,0,"4,",,B,,使自身受到普通攻击时反击，使自身受到的攻击伤害降低,551,反击,0
200085,200085,5,49,4,0,25,25,20008501,0,3,0,0,0,0,炬石,对敌军群体发动一次攻击（伤害率#effect_01#%），使其防御属性降低#effect_02#（受谋略属性影响），并陷入燃烧状态，每回有#prob_param_03#的几率损失一定兵力（伤害率#effect_03#%，受谋略属性影响），持续#available_round_03#,敌军群体（有效距离内1-3个目标）,"1,2","11,21,51",B,,对敌军群体造成一次攻击伤害，使其防御属性降低，并陷入燃烧状态,301,攻击伤害,0
200086,200086,5,49,2,0,30,30,20008612,0,3,0,0,0,0,古锭之锋,强化自身造成的伤害并发动攻击，使敌军单体陷入动摇状态，每回合产生逃兵（伤害率#effect_12#%），持续#available_round_12#,0,"1,","11,51",C,,使自身造成的攻击伤害提升，并使敌军单体陷入动摇状态,303,动摇,0
200087,200087,5,49,3,0,25,25,20008712,0,3,0,0,0,0,小霸王,以一定兵力为代价，对敌军群体发动一次攻击（伤害率#effect_12#%），并有#prob_param_13#的几率再次发动猛攻（伤害率#effect_13#%）,0,"1,","11,51",B,,以自身兵力为代价，对敌军群体造成一次攻击伤害，并对其再次造成一次攻击伤害,301,攻击伤害,0
200088,200088,6,59,6,0,30,30,20008801,0,4,0,0,0,0,方阵突击,普通攻击后，对攻击目标再次发动攻击（伤害率#effect_01#%），并使其陷入混乱状态，持续#available_round_02#,0,"1,4","14,34,51",A,,普通攻击后，对攻击目标再造成一次攻击伤害，并使其陷入混乱状态,301,攻击伤害,0
200089,200089,5,49,3,0,100,100,20008901,0,2,0,0,0,0,国太威仪,战斗开始后前#available_round_01#，使我军群体的谋略属性提高#effect_01#（受谋略属性影响），此效果结束后，使其进行策略攻击时的伤害提高#effect_02#%（受谋略属性影响），持续直到战斗结束,0,"4,",,C,,前5回合，使我军群体谋略属性提升，此效果结束后，使其造成的策略攻击伤害提升，持续至战斗结束,103,谋略属性提高,0
200090,200090,5,49,5,1,35,35,20009001,0,3,0,0,0,0,奇计迭出,#prepare#准备，对敌军全体发动策略攻击（伤害率#effect_01#%，受谋略属性影响），有#prob_param_02#的几率对其再次发动策略攻击（伤害率#effect_02#%，受谋略属性影响），并使其陷入燃烧状态，每回合都有等同于上述的几率额外损失一定兵力（伤害率#effect_03#%，受谋略属性影响）持续#available_round_03#,0,"2,","21,51",A,,1回合准备，对敌军全体造成一次策略攻击伤害，并对其再次造成一次策略攻击伤害，并使其陷入燃烧状态,302,策略攻击伤害,0
200091,200091,5,49,5,1,40,40,20009112,0,3,0,0,0,0,幻花乱影,#prepare#准备，以一定兵力为代价，使敌军群体的攻击属性、防御属性、谋略属性、速度全部降低#effect_12#（受谋略属性影响），并使其陷入暴走状态，进行无差别攻击，持续#available_round_16#,0,"4,",31,B,,1回合准备，以自身兵力为代价，使敌军群体的全属性降低，并陷入暴走状态,201,攻击属性降低,0
200092,200092,5,49,3,0,40,40,20009201,0,3,0,0,0,0,蝶舞红莲,对敌军群体发动策略攻击（伤害率#effect_01#%，受谋略属性影响），并恢复友军全体一定兵力（恢复率#effect_12#%，受谋略属性影响）,0,"2,3","21,41,51",A,,对敌军群体造成一次策略伤害，并恢复友军全体兵力,302,策略攻击伤害,0
200093,200093,5,49,1,0,100,100,20009301,0,1,0,0,0,0,众望南疆,使自身受到策略攻击时的伤害降低#effect_01#%，每回合都有#prob_param_02#的几率可以优先行动,0,"4,",,C,,使自身受到的策略攻击伤害降低，且使自身优先行动,524,受到策略攻击伤害降低,0
200094,200094,6,59,5,0,35,35,20009401,0,3,0,0,0,0,将门虎女,对敌军群体发动一次进攻（伤害率#effect_01#%），使其无法恢复兵力，持续#available_round_03#，并在#available_round_02#内，使其受到攻击伤害时有#prob_param_02#的几率引发一次动摇效果（伤害率#effect_02#%）,0,"1,","11,51",B,,对敌军群体造成一次攻击伤害，使其无法恢复兵力，并在1回合内，使其受到攻击伤害时引发一次动摇效果,301,攻击伤害,0
200095,200095,5,49,4,0,25,25,20009501,0,3,0,0,0,0,星耀箭雨,对敌军群体发动一次攻击（伤害率#effect_01#%），并使其本回合内陷入怯战状态，无法进行普通攻击，有#prob_param_13#的几率对敌方全军再次发动攻击（伤害率#effect_13#%）,0,"1,","11,31,51",B,,,301,攻击伤害,0
200096,200096,5,49,6,0,120,120,20009601,0,4,0,0,0,0,北地枪王,普通攻击后，对攻击目标再次发动攻击（伤害率#effect_01#%），并有#prob_param_02#的几率使其陷入动摇状态，每回合产生逃兵（伤害率#effect_02#%），持续#available_round_02#,0,"1,","14,51",B,,普通攻击后，对攻击目标再造成一次攻击伤害，并使其陷入动摇状态,301,攻击伤害,0
200097,200097,2,30,1,0,25,25,20009701,0,3,0,0,0,0,突进,对敌军单体发动一次攻击（伤害率#effect_01#%）,0,"1,","11,51",D,1,对敌军单体造成攻击伤害,301,攻击伤害,0
200098,200098,3,31,2,0,25,25,20009801,0,3,0,0,0,0,凿穿,对敌军单体发动一次攻击（伤害率#effect_01#%）,0,"1,","11,51",C,1,对敌军单体造成攻击伤害,301,攻击伤害,0
200099,200099,4,41,3,1,40,40,20009901,0,3,0,0,0,0,车悬,#prepare#准备，对敌军单体发动一次猛攻（伤害率#effect_01#%）,0,"1,","11,51",B,1,1回合准备，对敌军单体造成攻击伤害,301,攻击伤害,0
200100,200100,2,30,4,0,25,25,20010001,0,3,0,0,0,0,飞虹,对敌军单体发动一次攻击（伤害率#effect_01#%），并使其攻击属性降低#effect_02#，持续#available_round_02#,0,"1,","11,51",D,"1,3",对敌军单体造成攻击伤害，使其攻击属性降低,301,攻击伤害,0
200101,200101,3,31,4,0,25,25,20010101,0,3,0,0,0,0,齐射,对敌军群体发动一次攻击（伤害率#effect_01#%），并使其攻击属性降低#effect_02#，持续#available_round_02#,0,"1,","11,51",C,"1,3",对敌军群体造成攻击伤害，并使其攻击属性降低,301,攻击伤害,0
200102,200102,4,41,4,1,35,35,20010201,0,3,0,0,0,0,箭岚,#prepare#准备，对敌军群体发动一次猛攻（伤害率#effect_01#%），并使其攻击属性降低#effect_02#，持续#available_round_02#,0,"1,","11,51",B,"1,3",1回合准备，对敌军群体造成攻击伤害，使其攻击属性降低,301,攻击伤害,0
200103,200103,2,30,2,0,25,25,20010301,0,3,0,0,0,0,强攻,对敌军单体发动一次攻击（伤害率#effect_01#%），并使其防御属性降低#effect_02#，持续#available_round_02#,0,"1,","11,51",D,"1,3",对敌军单体造成攻击伤害，使其防御属性降低,301,攻击伤害,0
200104,200104,3,31,3,1,35,35,20010401,0,3,0,0,0,0,乱击,#prepare#准备，对敌军群体发动一次攻击（伤害率#effect_01#%），并使其防御属性降低#effect_02#，持续#available_round_02#,0,"1,","11,51",D,"1,3",1回合准备，对敌军群体造成攻击伤害，并使其防御属性降低,301,攻击伤害,0
200105,200105,4,41,3,1,35,35,20010501,0,3,0,0,0,0,枪阵,#prepare#准备，对敌军群体发动一次猛攻（伤害率#effect_01#%），并使其防御属性降低#effect_02#，持续#available_round_02#,0,"1,","11,51",B,"1,3",1回合准备，对敌军群体造成攻击伤害，使其防御属性降低,301,攻击伤害,0
200106,200106,3,40,3,0,25,25,20010601,0,3,0,0,0,0,斩铁,对敌军单体发动一次攻击（伤害率#effect_01#%），并使其陷入混乱状态，持续#available_round_02#,0,"1,","11,31,51",B,"1,5",对敌军单体造成攻击伤害，并使其陷入混乱状态,301,攻击伤害,0
200107,200107,3,40,3,0,25,25,20010701,0,3,0,0,0,0,破魂,对敌军单体发动一次攻击（伤害率#effect_01#%），并使其陷入暴走状态，进行无差别攻击，持续#available_round_02#,0,"1,","11,31,51",B,"1,5",对敌军单体造成攻击伤害，并使其陷入暴走状态,301,攻击伤害,0
200108,200108,3,31,6,0,30,30,20010801,0,4,0,0,0,0,重伤,普通攻击后，对攻击目标再次发动攻击（伤害率#effect_01#%），并使其攻击属性降低#effect_02#，持续#available_round_02#,0,"1,","14,51",D,"1,3",对普通攻击目标造成攻击伤害，并使其攻击属性降低,301,攻击伤害,0
