_key,heroid,cost,hero_type,hit_range,attack_base,defence_base,intel_base,speed_base,destroy_base,attack_grow,defence_grow,intel_grow,speed_grow,destroy_grow,skill_init,base_hero_id,icon_hero_id,hero_type_feature,season,book_type,valid_time,release_time,policy_id,title_heroid,achieve_heroid,free_forget_skill_activity_id,free_forget_skill_time,fashion,show_priority,balance_activity_id,balance_skill_reset,balance_policy_reset,balance_policy_time_limit,country,quality,sex,space_type,is_season_card,is_release,is_op,is_sp_card,is_memorize_card,is_baijia_hero,hero_type_availible,func_availible,name,author,description,birth_and_death_year,second_name,hero_features_availible,share_description,head_icon_ids,tag,facade_ex_hero_id,balance_description,country_name,quality_name
100473,100473,30,2,2,9700,7200,4500,3900,1700,242,137,45,51,148,200681,0,0,0,0,0,0,0,110023,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,"2,12,22",,许褚,,@【史】@主要负责曹操的护卫工作。官渡之战时发现欲谋害曹操者，将刺客全部消灭。渭南之战时在身披重甲的情况下左手掩面，右手控船桨令曹操安然成功渡河，上岸才发现早已身中数箭。相随曹操会面马超、韩遂时，许褚怒视马超，令其放弃袭击曹操的想法。当曹操去世时许褚哭至吐血，曹丕迁其作武卫将军，负责宫中安全。曹叡继位时封其为牟乡侯，不久去世，谥曰壮侯。\n^【演】^在《三国演义》中，许褚是曹操帐下数一数二的猛将。曹操讨伐黄劭、何仪时，许褚生擒何仪以及黄巾数百骑，典韦要人，许褚与典韦大战两次，不分胜败，为曹操赏识，收之用为护卫，从此为曹操征战四方。官渡破袁绍后，因谋士许攸辱骂，怒而斩之。许褚向来目光呆滞，征战英勇，人称“虎痴”，曾裸衣恶斗马超。汉中之战，许褚护粮，因酒醉为张飞所败，幸得众将相救。,?,仲康,,只因孟起军前见#天下从兹播虎侯,10047301,"6,1",,,魏,五星
100474,100474,30,2,2,3700,7200,8800,4700,1400,88,170,238,71,126,200685,0,0,0,0,0,0,0,210015,0,100474,0,0,0,0,0,0,0,0,5,4,1,0,0,1,0,0,0,0,"2,21,12",,张宁,,张宁在《三国志》，《三国演义》均未有提及，是东汉末年大贤良师张角的女儿，虚拟人物。,176-?,,,贤师身殒太平消#茕茕朱符黄天道,10047401,6,,,群,五星
100475,100475,30,2,2,8300,9200,8200,3100,1500,158,229,119,31,117,200689,0,0,0,0,0,0,0,110005,0,100475,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,"2,12,32",,郝昭,,@【史】@曹魏初年著名将领。郝昭少年从军，屡立战功，后受曹真的推荐镇守陈仓，防御蜀汉。太和二年（228年），诸葛亮率军北伐，为郝昭所阻，劝降不成，昼夜相攻二十余日后被迫退军。\n^【演】^在《三国演义》中，郝昭生平与正史大体相当。身长九尺，猿臂善射，深有谋略。诸葛亮第三次北伐前探知郝昭病重，赶在张郃换防前出兵。郝昭呻吟之间忽听报蜀军到城下，急令人上城把守。但当时各门上火起，城中大乱。郝昭听知惊死，陈仓终被破。事后诸葛亮怜郝昭之死，令其妻小扶灵柩回魏国，以表其忠。,?,伯道,,陈仓守阁拒诸葛#不减墨翟制公输,10047501,3,,,魏,五星
100476,100476,30,3,2,4000,8700,10000,7800,200,76,179,235,125,16,200692,0,0,0,2,0,0,0,112032,0,100476,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,"3,31,23",,郭嘉,,@【史】@曹操帐下著名谋士。原为袁绍部下，后转投曹操，为曹操统一中国北方立下了功勋，官至军师祭酒，封洧阳亭侯。在曹操征伐乌丸时病逝，年仅三十八岁。史书上称他“才策谋略，世之奇士”。曹操称赞他见识过人，是自己的“奇佐”。\n^【演】^在《三国演义》中，郭嘉生平与三国志基本相同，前期由荀彧推荐给曹操，再让程昱加以肯定与推举；是曹操麾下洞察力敏锐的谋士，深得信赖，自身也曾经推举过参谋刘晔。增加遗计定辽东的剧情，成功让公孙康诛灭二袁并降曹，使曹操不费一兵一卒兼领辽东（史书未载定辽东之策为郭嘉所出）。,170-207,奉孝,,若是当时存奉孝#难容西蜀与东吴,10047601,"6,4",,,魏,五星
100477,100477,30,2,3,7100,9100,9800,4200,2000,135,183,215,61,174,200693,0,0,0,2,0,0,0,112033,0,100477,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,"2,21,12",,庞统,,@【史】@号凤雏，刘备帐下重要谋士，与诸葛亮同拜为军师中郎将。与刘备一同入川，于刘备与刘璋决裂之际，献上上中下三条计策，刘备用其中计。进围雒县时，庞统率众攻城，不幸中流矢而亡，年仅三十六岁。后来庞统所葬之处遂名为落凤坡。\n^【演】^被称为凤雏，与诸葛亮齐名。赤壁之战时，庞统避乱江东，鲁肃将其荐于周瑜，入曹营献连环计，助周瑜大败曹军。周瑜死后，诸葛亮前往吊孝，因而得见庞统。当时鲁肃亦引荐庞统给孙权，但因其外貌丑陋，而不被起用。庞统于是投靠刘备，但亦因其貌丑陋而不被重用。\n庞统到任后，不理政事，于是刘备遣张飞前往问责，张飞因赏识庞统之才，遂拜其为副军师中郎将，与诸葛亮共赞方略，教练军士。后庞统随刘备取蜀，设计斩杨怀、高沛，得涪水关。攻雒城时，因疑诸葛亮欲争功，而不听从劝阻，进至落凤坡，中张任埋伏，为乱箭射死。,179-214,士元,,献计连环展鸿才#从此凤鸣天下知,10047701,"6,2",,,蜀,五星
100478,100478,30,2,2,6300,9500,9500,4000,1700,130,209,209,46,133,200694,0,0,0,2,0,0,0,112034,0,100478,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,"2,12,22",,陆逊,,@【史】@三国时期吴国政治家、军事家。建安二十四年（219年），陆逊参与袭取荆州。章武二年（222年），孙权以陆逊为大都督，在夷陵火烧连营击败刘备，一战成名。黄武七年（228年），陆逊取得石亭之战的胜利。黄龙元年（229年），孙权称帝后，以陆逊为上大将军、辅佐太子孙登并掌管陪都武昌事宜，后卷入立嗣之争。\n赤乌七年（244年）拜为丞相，总领三公事务，领武昌事。陆逊跟随孙权四十余年，统领吴国军政十余年，深得孙权器重。深谋远虑，忠诚耿直。一生出将入相，被赞为“社稷之臣”。\n^【演】^在《三国演义》中，称其“身长八尺，面如美玉，体如凝酥”。孙权统事后，陆逊投奔入孙权门下。陆逊、董袭作为第五队参与了赤壁之战。合肥之战时陆逊董袭又救出重伤的太史慈；樊城之战前吕蒙因为想不出对付关羽的办法装病躲避。陆逊向孙权进言猜测是诈病，后又献夺荆州计谋。孙权遂以陆逊代吕蒙守陆口。后孙权力排众议，拜陆逊为大都督。,183-245,伯言,,一旦威名惊蜀魏#吴王宁不敬书生,10047801,2,,,吴,五星
100479,100479,35,1,4,10100,7200,2900,7700,900,301,187,37,142,89,200012,0,0,0,2,0,0,0,112031,0,100479,0,0,0,0,20182,1,0,0,5,4,0,0,0,1,0,0,0,0,"1,11,31",,吕布,,@【史】@吕布以勇武闻名，号称“飞将”，时有“人中吕布，马中赤兔”之说。原为丁原部将，被唆使谋害丁原归附董卓，与董卓誓为父子，后又被司徒王允唆使诛灭董卓。旋即被董卓旧部李傕等击败，依附袁绍，又被袁绍猜忌，依附张杨。兴平元年（194年），吕布趁曹操攻打陶谦时与陈宫等叛乱，占据濮阳，但两年间被曹操击败转而去依附徐州刘备，又趁刘备与袁术作战时袭取了徐州，与刘备和好一阵又相互攻伐。\n期间，以辕门射戟化解刘备与纪灵的争斗。建安三年（198年），吕布先后击败刘备与夏侯惇后，曹操亲自出马征讨吕布，水淹下邳，吕布被部下叛变，城破被俘，被处死。\n^【演】^吕布是骁勇善战的汉末诸侯，先后跟随丁原、董卓作战，并最终谋害了丁原和董卓。成为独立势力后，吕布与曹操为敌，和刘备、袁术等诸侯时敌时友，最终不敌曹操和刘备的联军，兵败人亡。吕布虽然勇猛，但是少有计策，为人反复无常，唯利是图。在演义中，吕布是天下无双的超一流武将，曾在虎牢关大战刘备、关羽、张飞，曾一人独斗曹操军六员大将，武艺可谓公认的演义第一。,?-199,奉先,,龙驹跳踏起天风#画戟荧煌射秋水,10047901,"1,7",,"#-原效果（1级→10级）#\n目标类型 @敌军群体（有效距离内2个目标）@\n对敌军群体发动二次无视兵种相克的攻击@（伤害率60.0% {0} 120.0%）@，并使第一次受击的敌军进行攻击的伤害大幅度降低,持续1回合,每次攻击的目标独立选择\n\n#-调整后效果（1级→10级）#\n目标类型 @敌军群体（有效距离内2~3个目标）@\n对敌军群体发动二次无视兵种相克的攻击@（伤害率70.0% {0} 140.0%）@，并使第一次受击的敌军进行攻击的伤害大幅度降低,持续1回合,每次攻击的目标独立选择",群,五星
100480,100480,30,2,4,9100,10000,7000,5200,2200,181,211,101,54,173,200014,0,0,0,2,0,0,0,410001,0,100480,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,"2,12,32",,董卓,,@【史】@中平六年（189年），受大将军何进、司隶校尉袁绍所召，率军进京讨伐十常侍，却借何进被害之机，得以掌握朝政。他随后废除汉少帝，改立献帝。关东诸侯联盟讨伐董卓，董卓放弃洛阳，移都长安。董卓生性残虐，当权后横征暴敛，激起了民愤，最后被王允和吕布诛灭。\n^【演】^原为汉河东太守，征讨黄巾不利，却因贿赂十常侍官至西凉刺史。董卓借何进被害之机，得以掌握朝政，又赠赤兔马给吕布，诱其投降并谋害丁原，从此不可一世。董卓废汉少帝，立汉献帝，朝臣敢怒不敢言；董卓生性残暴，经常纵兵掠民，百姓皆恨。后来，司徒王允利用貂蝉巧使连环计，使董卓为吕布所诛。,?-192,仲颖,,郿坞追魂凭李肃#宫门取命有温侯,10048001,"6,3",,,汉,五星
100481,100481,25,3,1,8800,7200,8100,8300,500,117,78,77,69,29,200700,0,0,0,2,0,0,0,112139,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,"3,22,23",,丁奉,,@【史】@吴国重要将领。年少时以骁勇为小将，经常奋勇破敌，屡立功勋。在东兴之战中“雪中奋短兵”，大破进犯东吴的魏军。丁奉一生征战，与北方政权从曹操时代打到司马炎时代，侍奉了孙权到孙皓四位吴国君主，见证了三国的盛衰兴亡。\n^【演】^在《三国演义》中的丁奉事迹较史书记载简略，主要描述了他在东兴之战中“雪中奋短兵”的事迹以及诛灭孙綝时的表现。同时还增加了曹丕伐吴，张辽保护曹丕撤退时，丁奉用箭射中了张辽腰部，使张辽回营后旧伤迸发、不治而亡的情节。,?-271,承渊,,,10048101,1,,,吴,四星
100482,100482,30,3,2,7700,8900,7300,8800,200,115,148,76,160,17,200701,0,100127,0,2,0,0,0,112140,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,"3,23,43",,韩遂,,@【史】@汉末群雄之一，以诛宦官为名举兵造反，聚众十万，先后败皇甫嵩、张温、董卓、孙坚等名将，后受朝廷招安，拥兵割据一方长达三十余年。袁绍、曹操相争之际，马腾、韩遂被钟繇说服，依附于曹操。\n^【演】^在《三国演义》中，韩遂形象与正史有一些出入。与马腾结为异姓兄弟，同镇西凉，曾随马腾勤王，进攻李傕等人，因军粮不足被击败。后马腾被曹操诱入京城，遇害。出于兄弟之谊，韩遂与马腾之子马超联合，起兵进攻曹操，欲为马腾报仇。几番交战之后，马超、韩遂中曹操离间之计，马超对韩遂起疑，韩遂手下密谋降曹，被马超发现，砍断左手。最终，马超败走，韩遂降于曹操。,?-215,文约,,,10012701,1,,,群,四星
100483,100483,30,2,3,9000,6900,5800,6100,2500,164,93,61,64,156,200702,0,100122,0,2,0,0,0,212048,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,"2,31,12",,麴义,,@【史】@袁绍部下的将领，能征善战，屡建战功，早年在凉州，精通羌人战法，率领着袁绍的精锐部队。后来由于自恃功高而骄纵不轨，被袁绍所诛。\n^【演】^在《三国演义》中，麴义于第七回登场，袁绍、公孙瓒两军在磐河对峙，袁绍令麴义引八百弓手，步兵一万五千，列于阵中，自引马步军于后接应。公孙瓒遣大将严纲为先锋，鼓噪前来，麴义军乱箭齐发，麴义拍马舞刀，斩严纲于马下，直冲过界桥，击败公孙瓒，斩将夺旗，复引军冲公孙瓒后军，正撞着赵云，战不数合，被赵云一枪刺于马下。,?,,,,10012201,1,,,群,四星
100484,100484,30,3,3,8700,8800,7100,8500,500,113,114,57,90,32,200703,0,100114,0,2,0,0,0,112141,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,"3,23,33",,公孙瓒,,@【史】@汉末群雄之一。依靠自己的才能逐步做到中郎将，以强硬的态度对抗北方少数民族，作战勇猛，威震边疆。公孙瓒好战，与主张以怀柔政策对待胡人的刘虞不和，后来公孙瓒灭刘虞，并挟持朝廷使者，得到了总督北方四州的授权，成为北方最强大的诸侯之一。他与袁绍多次相争，初期占据优势，但在龙凑之战后，公孙瓒锐气顿减，采取自保战略，逐渐失去了部下信任，被袁绍击败。最终困于高楼，引火自焚。\n^【演】^在《三国演义》中，公孙瓒犹如刘备恩人一般的存在。在黄巾起义和讨伐董卓时，公孙瓒均有举荐刘备。刘备在徐州抵御为报父仇而兴兵的曹操后，几乎没有与公孙瓒有任何联系。最终由曹操麾下的满宠告知刘备，公孙瓒已败于袁绍之手，死于易京的消息。,?-199,伯珪,,,10011401,6,,,汉,四星
100485,100485,100,3,3,800,800,800,800,800,8,8,8,8,8,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,3,,新春侍女,,祝主公春节快乐！猴年财源滚滚来！,2016,,,,10048501,,,,汉,五星
100486,100486,30,3,2,8900,8000,4200,8500,300,141,115,44,134,24,200719,0,0,0,0,0,0,0,110024,0,100486,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,"3,13,23",,潘凤,,^【演】^《三国演义》中的虚构人物，冀州牧韩馥属下，善使大斧，于诸侯讨董之汜水关战中，遭华雄击败而被斩。韩馥经典语曰：吾有上将潘凤，可斩华雄。,?,,,吾有上将潘凤#可斩华雄,10048601,1,,,汉,五星
100487,100487,25,1,3,6500,7500,8900,4000,1100,81,93,123,44,82,200720,0,0,0,0,0,0,0,210046,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,"1,11,21",,张鲁,,@【史】@东汉末年割据汉中一带的军阀，据传是西汉留侯张良的十世孙、天师道（五斗米道）教祖张陵之孙。张鲁为五斗米道的第三代天师（称系师），在诛灭张修后继续在汉中一带传播五斗米道，并自称“师君”。雄据汉中近三十年，后投降曹操，官拜镇南将军，封阆中侯，食邑万户。张鲁去世后谥号为“原”，葬于邺城东。\n^【演】^在《三国演义》中，张鲁为汉宁太守，继父祖之后传播五斗米教。刘璋害死张鲁之母，二人因此结仇，多次交战。刘备攻益州时，刘璋向张鲁求援。张鲁派马超前往，但马超投降刘备。张鲁后见曹操自封魏王，想要自立为汉宁王，为谋士阎圃劝免。后曹操讨汉中，张鲁败，众人劝其烧粮仓，张鲁认为这是国家之物，未听从，为曹操所称赞。不久投降曹操，任镇南将军。,?-245,公祺,,,10048701,"6,5",,,群,四星
100488,100488,30,2,3,8600,8800,3400,3200,1400,188,162,40,48,126,200723,0,0,0,0,0,0,0,110025,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,"2,12,52",,孟获,,@【史】@三国时期南中地区少数民族的首领，公元225年起兵反叛蜀汉，被诸葛亮率领大军七擒七纵后降服，此后不再叛乱。《三国志》本传中未记载孟获事迹，史书《汉晋春秋》和《襄阳记》有记载。\n^【演】^在《三国演义》中，则详细讲述了七擒孟获的故事。孟获为人骁勇善战，但不善于用兵。曾起兵反叛蜀汉，后诸葛亮依马谡“攻心为上”之策，对其进行七擒七纵，终于使得孟获心悦诚服，立誓永不再反叛蜀国。,?,,,七擒七纵终服蜀#南蛮亦知忠义信,10048801,"6,5",,,群,五星
100489,100489,25,3,2,7500,8400,5100,7800,300,113,104,49,86,20,200725,0,0,0,0,0,0,0,110116,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,"3,52,23",,孟优,,^【演】^《三国演义》中的虚构人物，南蛮王孟获之弟。与诸葛亮的南征军交战，向战败的兄长推荐朵思大王，劝兄长借助朵思之力与蜀军对抗。后来与兄长一起归顺蜀汉。,?,,,,10048901,1,,,群,四星
100490,100490,25,1,2,8100,7300,6500,3500,1000,123,101,71,39,66,200727,0,0,0,0,0,0,0,110117,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,"1,31,52",,带来洞主,,^【演】^南蛮王孟获之妻祝融夫人之弟。曾向连败的孟获相继推荐了木鹿大王和兀突骨以应对诸葛亮率领的来犯蜀军，并假投降欲接近诸葛亮趁机行刺，但均被诸葛亮识破。,?,,,,10049001,"3,1",,,群,四星
100491,100491,25,2,3,8500,7000,4000,3800,1200,130,107,38,42,89,200726,0,0,0,0,0,0,0,110118,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,"2,22,52",,金环三结,,^【演】^是《三国演义》的虚构人物。南蛮孟获属下大将，第一洞元帅。为了迎击蜀汉军马，与阿会喃、董荼那一起出洞。遭到夜袭，混乱之中被赵云一枪刺死。,?-225,,,,10049101,"3,1",,,群,四星
100492,100492,25,2,1,6400,6500,2500,3100,1200,61,62,24,30,69,200729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,"2,52",,阿会喃,,^【演】^南蛮王孟获部下三洞元帅之一，第三洞元帅。与董荼那一起担任孟获的援军出征，但被蜀军俘虏，又被诸葛亮释放，孟获怀疑其叛变而斩之。,?-225,,,,10049201,,,,群,三星
100493,100493,25,3,2,7100,4600,3500,3300,200,68,44,34,32,12,200729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,"3,23",,董荼那,,^【演】^南蛮王孟获部下三洞元帅之一，第二洞元帅。与阿会喃等人一起担任孟获的援军出征，但被蜀军俘虏，又被诸葛亮释放，孟获怀疑其叛变而斩之。,?-225,,,,10049301,,,,群,三星
100494,100494,25,3,3,8800,8100,3000,7300,300,191,124,32,101,25,200730,0,0,0,0,0,0,0,110026,0,100494,0,0,0,0,0,0,0,0,5,4,1,0,0,1,0,0,0,0,"3,52,23",,祝融夫人,,^【演】^在《三国演义》中，为火神祝融氏后裔，南蛮王孟获之妻，带来洞主之姐。武艺高强，善使飞刀，百发百中。曾与孟获一起抵抗蜀军，在两军阵前被赵云活捉，在诸葛亮七擒七纵孟获之后，随孟获归顺蜀汉。祝融夫人为虚构人物，不见于正史记载。,?,,,性如烈火红海棠#执戟金戈好女杰,10049401,"1,7",,,群,五星
100495,100495,40,3,3,9800,8800,3900,8500,200,257,195,54,118,20,200736,0,0,0,3,0,0,0,113037,0,100495,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,"3,12,13",,颜良＆文丑,,@【史】@颜良与文丑一起作为袁绍军队的勇将而闻名，孔融曾称赞二人勇冠三军，并以二人作为袁绍军队的武将代表劝谏曹操小心他们。\n^【演】^在《三国演义》中，于讨董战役的汜水关之战中第一次被提及姓名，当时颜良、文丑催军未回，使袁绍颇为华雄的猖狂而叹息。袁绍计逼韩馥，夺取冀州之时，关纯行刺袁绍，被文丑所斩。磐河一战，文丑策马挺枪，直冲上桥，十余合大败公孙瓒，平定河北。\n曹、袁交兵，先锋颜良攻白马被斩，文丑领军为其报仇，据延津挑战曹操，却中饵敌之计而军乱，文丑挺身独战，射退张辽，与徐晃大战三十合不分胜败，追击中正遇关羽，战不三合，心怯欲走，被关羽赶上斩于马下。,?,,,河北双雄谁敌手#勇冠三军龙虎腾,"10049501,10049502",1,,,群,五星
